feature,anova_f_score
energy_rms_db_min,132.24370689752752
energy_rms_db_std,49.29783307465427
energy_voiced_ratio,31.473142626481824
duration_s,19.195019503384767
energy_frames,19.18979502059454
energy_rms_db_mean,17.449782011045187
energy_rms_db_median,15.473588347800458
energy_rms_db_max,
