bert_emb_0001,bert_emb_0002,bert_emb_0003,bert_emb_0004,bert_emb_0012,bert_emb_0015,bert_emb_0017,bert_emb_0018,bert_emb_0019,bert_emb_0020,bert_emb_0022,bert_emb_0028,bert_emb_0032,bert_emb_0037,bert_emb_0039,bert_emb_0040,bert_emb_0041,bert_emb_0042,bert_emb_0044,bert_emb_0048,bert_emb_0049,bert_emb_0051,bert_emb_0052,bert_emb_0053,bert_emb_0058,bert_emb_0066,bert_emb_0067,bert_emb_0069,bert_emb_0070,bert_emb_0075,bert_emb_0077,bert_emb_0083,bert_emb_0084,bert_emb_0085,bert_emb_0087,bert_emb_0088,bert_emb_0089,bert_emb_0093,bert_emb_0094,bert_emb_0095,bert_emb_0098,bert_emb_0100,bert_emb_0101,bert_emb_0107,bert_emb_0109,bert_emb_0111,bert_emb_0113,bert_emb_0116,bert_emb_0119,bert_emb_0120,bert_emb_0121,bert_emb_0124,bert_emb_0125,bert_emb_0127,bert_emb_0128,bert_emb_0129,bert_emb_0132,bert_emb_0135,bert_emb_0141,bert_emb_0142,bert_emb_0143,bert_emb_0146,bert_emb_0148,bert_emb_0161,bert_emb_0162,bert_emb_0166,bert_emb_0168,bert_emb_0175,bert_emb_0176,bert_emb_0181,bert_emb_0191,bert_emb_0192,bert_emb_0193,bert_emb_0195,bert_emb_0196,bert_emb_0197,bert_emb_0198,bert_emb_0200,bert_emb_0201,bert_emb_0202,bert_emb_0204,bert_emb_0205,bert_emb_0208,bert_emb_0211,bert_emb_0212,bert_emb_0216,bert_emb_0217,bert_emb_0222,bert_emb_0229,bert_emb_0231,bert_emb_0232,bert_emb_0233,bert_emb_0238,bert_emb_0240,bert_emb_0241,bert_emb_0243,bert_emb_0246,bert_emb_0247,bert_emb_0248,bert_emb_0252,bert_emb_0255,bert_emb_0261,bert_emb_0262,bert_emb_0263,bert_emb_0265,bert_emb_0271,bert_emb_0272,bert_emb_0273,bert_emb_0277,bert_emb_0280,bert_emb_0281,bert_emb_0283,bert_emb_0285,bert_emb_0286,bert_emb_0294,bert_emb_0298,bert_emb_0304,bert_emb_0305,bert_emb_0306,bert_emb_0307,bert_emb_0309,bert_emb_0310,bert_emb_0312,bert_emb_0318,bert_emb_0325,bert_emb_0328,bert_emb_0333,bert_emb_0335,bert_emb_0336,bert_emb_0337,bert_emb_0338,bert_emb_0339,bert_emb_0340,bert_emb_0341,bert_emb_0343,bert_emb_0344,bert_emb_0345,bert_emb_0346,bert_emb_0349,bert_emb_0351,bert_emb_0352,bert_emb_0353,bert_emb_0355,bert_emb_0356,bert_emb_0357,bert_emb_0358,bert_emb_0359,bert_emb_0363,bert_emb_0364,bert_emb_0365,bert_emb_0366,bert_emb_0367,bert_emb_0369,bert_emb_0370,bert_emb_0371,bert_emb_0373,bert_emb_0374,bert_emb_0377,bert_emb_0379,bert_emb_0382,bert_emb_0390,bert_emb_0395,bert_emb_0402,bert_emb_0403,bert_emb_0405,bert_emb_0406,bert_emb_0409,bert_emb_0410,bert_emb_0414,bert_emb_0417,bert_emb_0418,bert_emb_0420,bert_emb_0423,bert_emb_0425,bert_emb_0428,bert_emb_0430,bert_emb_0431,bert_emb_0437,bert_emb_0438,bert_emb_0440,bert_emb_0443,bert_emb_0445,bert_emb_0446,bert_emb_0449,bert_emb_0456,bert_emb_0459,bert_emb_0464,bert_emb_0470,bert_emb_0471,bert_emb_0478,bert_emb_0480,bert_emb_0486,bert_emb_0488,bert_emb_0489,bert_emb_0490,bert_emb_0493,bert_emb_0497,bert_emb_0498,bert_emb_0499,bert_emb_0500,bert_emb_0502,bert_emb_0506,bert_emb_0507,bert_emb_0514,bert_emb_0515,bert_emb_0517,bert_emb_0518,bert_emb_0519,bert_emb_0523,bert_emb_0524,bert_emb_0525,bert_emb_0526,bert_emb_0527,bert_emb_0529,bert_emb_0531,bert_emb_0534,bert_emb_0536,bert_emb_0538,bert_emb_0541,bert_emb_0549,bert_emb_0552,bert_emb_0554,bert_emb_0558,bert_emb_0559,bert_emb_0561,bert_emb_0564,bert_emb_0566,bert_emb_0570,bert_emb_0580,bert_emb_0586,bert_emb_0587,bert_emb_0588,bert_emb_0589,bert_emb_0591,bert_emb_0593,bert_emb_0594,bert_emb_0596,bert_emb_0597,bert_emb_0600,bert_emb_0602,bert_emb_0609,bert_emb_0614,bert_emb_0616,bert_emb_0617,bert_emb_0620,bert_emb_0621,bert_emb_0623,bert_emb_0627,bert_emb_0628,bert_emb_0637,bert_emb_0638,bert_emb_0640,bert_emb_0641,bert_emb_0642,bert_emb_0643,bert_emb_0646,bert_emb_0649,bert_emb_0651,bert_emb_0657,bert_emb_0658,bert_emb_0662,bert_emb_0663,bert_emb_0664,bert_emb_0666,bert_emb_0667,bert_emb_0672,bert_emb_0674,bert_emb_0675,bert_emb_0676,bert_emb_0683,bert_emb_0685,bert_emb_0688,bert_emb_0698,bert_emb_0699,bert_emb_0700,bert_emb_0708,bert_emb_0710,bert_emb_0711,bert_emb_0716,bert_emb_0717,bert_emb_0718,bert_emb_0719,bert_emb_0723,bert_emb_0728,bert_emb_0730,bert_emb_0731,bert_emb_0733,bert_emb_0734,bert_emb_0738,bert_emb_0739,bert_emb_0745,bert_emb_0746,bert_emb_0748,bert_emb_0749,bert_emb_0752,bert_emb_0755,bert_emb_0756,bert_emb_0757,bert_emb_0762,bert_emb_0766
-0.29390815,0.15178347,0.109867305,-0.051519178,0.036005802,-0.30424523,-0.24805522,-0.08563105,0.058483772,0.21110201,-0.23674546,-0.32986036,-0.53823256,0.54193956,0.029934179,0.27136374,-0.21028754,0.17583255,-0.42678854,-0.085079215,-0.57939345,-0.08042261,-0.26102203,0.3681252,-0.30750057,0.3602871,-0.10390613,0.31364894,-0.10657513,-0.1632472,0.22527194,0.5228097,-0.16239867,0.08050794,-0.23341733,-0.31941068,0.5019599,0.42296526,0.17786337,-0.123324364,-0.17453375,0.027032154,-0.9430196,-0.038131386,-0.23606253,-0.0942631,0.031537503,-0.41837865,0.0036345553,-0.14115396,-0.6035503,0.45020694,0.03920515,0.28670794,-0.6633742,-0.18520811,0.14993727,0.077278465,0.15487644,-0.5455748,-0.14317152,-0.07175651,0.0054519773,0.2986022,-0.18346128,-0.3739193,-0.25407612,0.10183168,0.41279453,0.27344978,-0.27647483,-0.48609695,-0.06636491,-0.47903833,0.20023115,0.25153327,0.4201986,-0.055955082,0.00672628,0.28761727,0.13732585,0.77570283,0.18171002,0.46416885,0.045929372,-0.11015552,0.1507644,-0.5135969,-0.31667098,-0.26588616,0.10439253,0.7113069,-0.28382754,-0.07915391,0.60647213,-0.14682443,0.05444947,-0.27363622,-0.31039694,-0.15953271,-0.12117709,0.1271583,1.0756477,-0.5014131,-0.053488515,-0.13017277,0.37820107,-0.5584816,-0.037931316,-0.16042516,0.526039,-0.3150631,-0.46762496,-0.62803125,0.27712232,-0.30686992,0.12817177,0.29309833,0.2444227,-0.23221597,-0.04957392,-0.00043012202,0.46203196,0.4989493,-0.18940637,-0.19250223,0.6594518,0.02531102,-0.5055611,0.32452494,-0.38505432,-0.37814587,0.0899318,0.3159402,0.05834217,0.07119425,0.017567635,0.39202338,0.133504,-0.0861879,0.39873844,-0.0915184,0.17062962,0.043055423,0.05093631,0.43432763,-0.27633613,-0.38252196,0.13166587,0.8412439,-0.33688915,-0.41296118,-0.07757463,0.2014105,0.34601042,-0.0029827747,-0.42718038,0.3339252,-0.23722202,-0.1801003,-0.110083625,-0.64455867,0.49391243,-0.20362236,-0.24774219,0.49175423,-0.43936834,0.06377681,-0.5401897,-0.118950486,-0.08819055,0.6359271,-0.44114625,0.50477326,0.1778921,-0.07149288,0.15573789,0.06874937,0.12472202,0.56861186,0.02725986,-0.33418277,-0.053566664,0.37524378,-0.062982276,-0.2939514,0.2519338,-0.12114911,0.40699926,0.65235066,-0.058599964,-0.08014324,0.16255629,-0.14588016,0.5071381,0.31944716,0.34441802,0.5119796,-0.09835459,-0.67809176,-0.46781576,0.13802223,0.24446462,0.34460276,0.61892223,-0.17063583,-0.15450174,-0.016218282,0.19120026,0.007311836,0.25619996,0.10180113,-0.29938024,-0.0013371804,-0.09627282,-0.21020962,-0.47222596,0.3304921,0.04089563,-0.24608268,0.1474942,0.06524511,-0.15786523,-0.07375083,-0.36509296,-0.95113647,0.023314098,-0.10341072,0.077018365,0.08651103,-0.26163998,0.21204744,0.33824968,0.3148955,-0.63960546,0.1404562,-0.32690158,-0.21233378,0.2384887,0.0037636012,0.3053195,0.26508254,0.5868847,0.1204233,-0.028571803,0.29006144,-0.17211464,0.49439025,0.50355184,0.6885692,0.08904656,-0.022392198,0.28883064,0.007508509,-0.57593185,-0.13669156,0.19819017,0.21085542,0.28067365,-0.04147859,-0.25207418,-0.32808396,0.07884364,-0.33643606,-0.42056108,0.5192262,-0.3470864,-0.2614882,-0.36021906,-0.05212751,0.34447902,0.38645014,0.41892445,-0.21397707,-0.19663347,0.27346754,-0.19610569,-0.03198938,-0.16648868,-0.07344453,0.100559786,0.4629574,-0.24673983,-0.4636523,0.0996649,0.26482508,-0.11432822,0.09965055,-0.13114256,0.4986149,0.18337075,-0.18151325,0.60329336,-0.11744149,-1.3814877,-0.43541992,-0.15616669,-0.26711947,0.14131954,0.44476834
0.07466342,-0.07451693,0.13878529,0.0118626,-0.4185031,-0.106328845,-0.25021574,-0.12338364,0.60481584,0.0695904,-0.30717152,-0.31684,-0.7858201,0.1942288,-0.35709682,-0.12622373,-0.20288101,-0.123803005,-0.022572357,0.1626192,-0.56823105,-0.072135426,0.34571332,0.33615088,-0.3560726,-0.08003244,-0.19924012,0.19824746,-0.1514095,0.012051826,0.24318893,0.23301494,-0.09276311,-0.16629647,-0.072786584,-0.51943713,0.106545135,0.48029995,0.08828487,-0.18284431,0.0015950173,0.05563245,-0.62465173,-0.1711977,-0.6890079,0.086321995,0.017610606,-0.087752864,-0.01427787,-0.23042715,-0.6058804,-0.033103704,-0.0075359284,-0.037453033,-0.54474527,-0.49845386,0.10463331,0.14641754,0.3385234,-0.4851555,0.15400405,0.15010147,0.18578571,0.17245415,-0.09015606,-0.6849857,0.092424825,-0.4477273,0.2619189,0.6468203,-0.53807354,-0.5440685,0.21679404,-0.61300856,0.065746695,-0.067548126,0.25357646,0.0850845,-0.41781312,0.0050935657,0.34270713,1.0223558,-0.0858292,0.31415972,-0.109708324,-0.40202475,0.21788701,-0.60064054,-0.44247204,-0.71553516,0.037601452,0.33127767,-0.085904196,0.083836675,0.33289954,0.17848149,0.24325939,-0.35374242,-0.037487675,0.05244515,0.09809364,0.22669773,0.7175647,0.14375438,-0.07877143,-0.14887294,0.18933484,-0.35309008,0.21272752,0.018174041,0.6359627,-0.013006759,-0.49869522,-0.3452943,0.3493402,-0.124832034,0.0614434,0.09907894,0.25830054,-0.5595912,0.16892399,-0.029370476,0.21740827,0.2307618,-0.38041165,-0.21921465,0.7238841,0.24274929,-0.3957432,0.00025280155,-0.5951244,-0.66155434,0.07397167,0.1401561,0.009638527,-0.43022424,-0.25722092,0.28269807,-0.047786593,-0.37586528,0.44460168,0.24184704,-0.34870663,-0.23557666,0.42398763,0.21379764,-0.032018896,-0.45643774,0.4401706,0.47181073,-0.46165648,0.038181394,0.29343754,0.16772474,-0.08524331,-0.16550364,-0.40973368,0.20548996,-0.25236502,-0.10715009,0.11478493,-0.5063815,0.6611488,-0.45122376,0.08878711,0.5661904,-0.39958087,0.06882851,-0.56257325,-0.039203096,0.034001403,0.6620283,-0.5873046,0.06451565,0.09552118,-0.28005904,0.1186947,-0.2167803,0.362609,0.09650935,0.21380615,-0.23295188,0.16111505,0.1801003,-0.13441598,0.16924295,0.4318568,-0.14900002,0.41996264,0.5109574,0.054900695,0.11537379,0.10872433,-0.22410843,0.2683717,0.31058222,0.56867296,0.6352045,-0.26448187,-0.62699026,-0.24163982,0.020179147,0.5277226,0.2698904,0.5986012,0.038153727,-0.062438123,-0.0034394623,0.18109965,0.39197567,0.5080768,0.033758283,-0.21782982,-0.032757223,0.15119201,-0.26157787,-0.6269063,0.18475369,0.0110179065,-0.17583315,-0.06167826,0.16087614,-0.2069902,-0.30451965,-0.4041604,-0.84224355,0.3948126,0.17438902,-0.13691805,-0.014761329,-0.52603644,0.15382902,0.4951931,-0.12276721,-0.63705504,0.082092844,-0.059429478,-0.3707513,0.13776238,0.04276476,0.74171066,0.37468335,0.100472845,0.12969117,0.70788515,0.3458801,-0.084512815,0.31922817,0.36653417,0.9076284,-0.041579604,0.10834911,0.55524075,0.09624394,-0.64793,0.07553989,0.035038948,0.3065868,-0.19801679,0.049560986,-0.36759996,0.02951109,0.24759214,-0.34514138,-0.7575961,0.20093343,-0.2706341,-0.1663775,0.2006695,0.23490635,0.10965471,0.33161682,0.45445442,-0.028677737,-0.31584534,0.099096596,-0.07502495,0.15403283,0.032050036,-0.37477487,0.36075673,0.76867795,-0.13936415,-0.17025232,0.21863873,0.30521378,0.092815325,0.22021846,-0.39359605,0.24766333,0.072218716,0.08874644,0.5727403,0.17398354,-1.5262079,-0.61053026,-0.274966,-0.37592715,-0.047661632,0.38864726
0.15818256,0.252295,0.1117989,0.20693113,-0.33986795,0.4477348,-0.16755661,-0.055202786,0.54721636,0.11104326,-0.53847736,-0.093044706,-0.5845761,-0.19168223,-0.05178178,-0.45523626,-0.46873596,-0.3385399,0.08882992,0.17744702,-0.22820504,0.023963429,0.087999016,0.0795373,-0.36991984,-0.21657014,0.21095513,-0.13345018,-0.40171957,0.3538071,0.053884387,0.40264395,0.21371093,-0.05405508,-0.013989539,-0.3055063,0.34621137,0.25166655,0.26968843,-0.25567198,-0.2248731,0.16756406,-0.38799113,-0.22989719,0.30051324,-0.3249157,-0.109741695,-0.12719311,-0.09812668,0.08375605,-0.45370802,-0.051307935,-0.123759694,0.2628323,-0.29990038,-0.55010074,0.28372106,-0.09041189,-0.10078265,0.0142874075,0.26873,0.05852223,0.14582585,-0.33623394,0.047924563,-0.09480568,-0.22303599,-0.39524838,0.432783,0.45873258,-0.14309877,-0.4947961,-0.10483826,-0.6940526,0.019731373,-0.11227496,-0.24041404,-0.0716261,-0.22223832,0.08169757,0.039919253,-0.06446718,-0.20770428,0.4816055,0.025848746,-0.11674246,-0.086319245,-0.518095,0.2174059,-0.4174008,0.13182896,-0.099853605,-0.124168724,-0.15544987,0.11396904,0.13158652,-0.045111142,-0.11448104,-0.103307605,0.10403073,-0.056591228,-0.0122922575,0.165145,0.16950482,-0.23873545,0.007146081,0.22919157,0.6538731,0.2779735,0.085957594,0.5448701,0.09473675,-0.266702,-0.078429386,0.46960443,0.30684584,0.02971514,0.40990728,0.17020272,-0.65122384,0.1695666,-0.022168834,0.009922545,-0.07611977,-0.116337106,-0.08128829,0.5617007,-0.14279965,-0.41027996,0.13235362,-0.40117362,-0.38031784,0.05848674,-0.003004003,0.085030586,-0.2504526,-0.6466491,-0.28857666,-0.9366726,-0.16481462,0.787034,-0.15059957,-0.03971888,-0.002925941,0.37628067,0.41543168,0.20305562,-0.31381604,0.43040562,0.27828354,-0.6265808,-0.082222104,0.07722754,-0.37766406,-0.07458838,-0.42210075,-0.10642617,0.4339431,0.26687047,-0.068844326,-0.057003077,-0.32199842,0.3818553,0.15346438,0.13841417,0.22190593,-0.03127188,0.3245781,-0.5215452,-0.0386014,0.29119703,0.89239466,-0.56943834,0.53447896,-0.070210986,-0.3992766,-0.011376986,-0.16890647,0.16189936,-0.16041866,0.28288767,-0.7016446,0.19306032,0.30100304,-0.11346491,0.00048271625,0.064208254,0.28708166,0.39060986,0.1895753,-0.19565013,-0.15632719,-0.06257992,-0.17452185,0.0019179124,0.059777122,0.12852016,-0.00019646865,0.37183315,-0.21502478,-0.40183198,0.05825366,0.044215806,0.5774992,0.620237,0.44302037,-0.16805027,-0.35932943,-0.2839324,0.36054102,-0.16500267,-0.43106672,-0.20503765,0.027441265,-0.13421768,-0.36679584,-0.64512527,0.18071324,-0.002742223,-0.2742884,0.069214575,-0.2631196,-0.21922247,-0.09801828,-0.4318381,-0.79578596,0.26814577,-0.13203362,-0.048719846,0.600133,-0.80431074,-0.32489717,0.2418409,-0.09872162,-0.25173503,-0.2926235,-0.20259437,0.015876409,-0.14893849,-0.29258043,0.17274101,0.5362842,0.31541806,0.43730244,0.54719293,0.46149084,-0.31379545,0.15172863,0.08679549,0.5996598,-0.35748652,-0.43296,0.3818396,0.14989878,-0.3484061,0.024420403,0.25309157,0.56585306,-0.2852046,0.26118323,0.110885896,0.35238874,0.5907282,0.19862802,0.50841075,-0.11748804,0.23493935,-0.04486475,-0.18520975,0.3650441,-0.2136055,0.15263084,0.41949046,-0.2516457,-0.06771286,0.1819713,-0.19355372,0.29304913,-0.17843182,-0.08527987,0.3071639,0.8906924,-0.19109832,-0.13294443,-0.07317627,0.510653,-0.13220772,0.30425048,-0.105386816,0.009032559,0.049869172,-0.26326278,0.1875177,0.42558303,0.3585545,-0.34036252,-0.13677318,-0.29803386,-0.0750663,0.1518397
-0.10080231,-0.07086762,-0.07182757,0.28689212,-0.46063197,-0.07866058,0.16293326,0.0049029924,0.39864495,-0.113789454,-0.019877657,-0.208855,-0.67332846,0.15590565,-0.057494067,0.045973502,-0.24024895,-0.092905596,0.12413312,-0.18796535,-0.16708446,0.018085115,0.095930584,0.36196762,0.033038713,0.2901285,-0.27626264,-0.0990446,0.15594044,-0.016561575,0.5368013,0.5971845,-0.17241696,0.070465595,0.01282268,0.10823837,0.029926874,0.08278519,0.13451633,-0.362135,-0.22023761,-0.049373757,-0.76431024,0.31446183,-0.58434176,-0.19268307,-0.2900022,0.21730168,-0.25034195,0.23594142,-0.31910214,0.4814874,0.27236098,-0.025968,-0.15368056,-0.063942954,0.27897292,0.35348958,0.3278267,-0.21351612,0.02851291,0.18238908,0.2925036,0.23141117,0.24668646,-0.3926096,0.124552295,0.028584525,0.5855873,0.37700036,0.080494426,-0.12964158,0.0626101,-0.4802624,-0.048941452,0.11080032,0.31761962,0.38812175,-0.1575726,0.284262,0.29594654,1.0774251,0.23656009,0.5002498,0.40081483,0.22120138,-0.17417267,-0.5949729,-0.1581311,-0.4822464,-0.2481974,0.6158557,-0.20376259,-0.20433703,-0.2115405,-0.1568936,0.056584388,-0.30573946,0.42730123,-0.19527616,-0.0027098283,0.1150523,0.9339361,-0.027264997,-0.37440446,-0.30922475,0.09922901,-0.2203832,0.17391628,0.331962,0.31751826,0.219378,-0.51149017,-0.06641917,0.49154332,-0.23974171,-0.15583901,0.21332303,0.23317343,-0.25314617,0.08722626,0.14024761,0.29452986,-0.0016883351,-0.08410952,-0.03692672,0.9425003,-0.15473703,-0.11283013,-0.060936794,-0.3174115,-0.5724317,-0.16667123,-0.32562798,0.1333087,0.19311307,0.08666541,0.49271542,0.16388491,-0.19660595,0.20571798,0.1847722,-0.14106488,0.0037037134,0.63949037,0.19911547,-0.05831258,0.4556615,-0.059870515,0.35208467,0.2797471,0.18571225,-0.16837288,-0.32740647,0.16602838,-0.41839898,-0.61911523,0.37718308,-0.3428024,-0.36344907,-0.038558893,-0.09090048,0.5156733,0.3059642,-0.21029395,-0.008712366,-0.16131404,0.27008367,-1.4256862,0.2402165,0.36490637,0.49162614,-0.6061497,0.5398779,0.12993962,-0.13329543,-0.2109649,0.07305437,-0.0137155,0.08494283,-0.047905266,0.38396192,0.015642703,0.19571123,0.05484438,-0.3026462,0.16821463,-0.35247165,0.5580717,0.55927604,-0.0034742802,0.3702686,0.030888792,-0.59064114,-0.019976288,0.07457526,0.20786929,0.2598366,-0.07756438,-0.5221391,-0.11120391,0.39847726,0.7329668,0.21371594,0.41252863,0.13831267,-0.20242333,0.14008676,0.36296162,0.20328496,0.05770992,0.41163397,-0.0987966,-0.20730312,0.06054321,-0.2853521,0.029723808,0.26703125,0.0722339,-0.90403557,-0.29923543,-0.16149732,-0.2790791,-0.40909502,-0.21406356,-0.2645645,0.19083129,0.2578838,-0.21689537,-0.14048132,-0.55147696,0.2888753,0.743612,-0.0032572374,-0.38380626,0.07130886,-0.20776778,-0.324906,0.3223565,0.3866344,0.45818248,0.21678062,0.17658277,0.14498326,0.45419434,0.37045443,-0.20373784,0.41925216,-0.04848251,0.17030534,-0.025527075,-0.052304372,0.2671137,0.009785544,-0.30551875,-0.2633083,-0.24726431,0.17864239,0.27798152,0.0003632754,-0.4215117,-0.11609514,0.3629424,-0.3885721,-0.525863,-0.12695052,-0.13523985,-0.2292133,-0.23160759,0.19824557,0.06732779,-0.013812408,0.31562358,0.06223616,-0.002440609,1.0054561,-0.07713105,-0.43462613,-0.2201128,-0.17851879,0.09833525,0.5065256,-0.10839838,-0.09037024,-0.047344364,0.7085349,-0.20254298,-0.32387304,-0.18761614,0.40683013,-0.30895805,-0.19817463,0.40268198,0.05455473,-1.8783765,-0.7592925,-0.12797211,-0.10035223,-0.3203014,-0.34286317
-0.24912043,0.36717585,0.33675432,0.31889918,0.02637163,0.04542775,0.047149777,-0.19587545,0.5952376,0.37576503,-0.16695298,0.074702054,-0.30844626,-0.627886,0.3613556,-0.5146498,-0.15250035,0.03239158,0.11333057,-0.15203092,-0.32930455,0.22642349,-0.18898177,-0.0438823,-0.48732832,-0.016682232,-0.07517488,0.09572458,-0.15811725,0.34689596,-0.02162876,0.28938887,0.16376668,0.16579117,0.01636513,-0.14676371,-0.023459071,0.2133647,0.45369416,-0.20254616,-0.31525666,0.03443333,-0.58580834,-0.39225587,0.19905923,-0.5286866,-0.4030557,0.21436767,0.02680797,-0.21811937,-0.36960667,0.04163954,-0.052887417,-0.07826053,-0.26857045,-0.4517851,0.31354898,-0.23401022,0.23532572,0.033479985,0.1125664,0.04078563,-0.07249425,-0.4357645,0.049416956,-0.1534782,0.048865378,-0.40464118,0.096144296,-0.013435554,-0.019961985,-0.11432402,0.3764691,-0.4260669,0.12052235,-0.29208106,-0.45757377,-0.20072666,-0.082811445,0.30326316,-0.1371411,0.056858454,-0.2348785,0.55158806,0.07419595,-0.27095592,0.1470264,-0.64238906,0.10956376,-0.40615055,0.17050533,0.060926557,0.12504214,-0.21395306,0.36851406,0.195692,-0.024748199,-0.07998887,-0.11375897,-0.08645476,0.1211204,0.29738688,-0.1268188,0.19431728,-0.42984045,-0.16925703,-0.0026198572,0.7111835,0.2499478,0.22284278,0.17737636,0.09103542,-0.2320665,-0.19846453,0.37986052,0.33130533,-0.008046611,0.40852073,0.11607442,-0.77256566,-0.2583453,-0.22153185,-0.15790051,0.20785405,-0.3103525,-0.14223357,0.7547951,0.051643297,-0.07029288,-0.08941627,-0.2648938,-0.031440582,0.28942803,0.022229018,0.34050006,-0.123926096,-0.4117918,-0.18969963,-0.4384413,-0.23870301,0.8400983,-0.021482421,0.05798817,0.052230477,0.35143656,0.4062425,-0.015919013,0.0624851,0.09349294,0.19286567,0.19197774,-0.37868908,-0.45860156,-0.34156033,-0.26909077,0.072331265,-0.39662263,0.0455897,0.03556917,0.06481855,-0.23391186,-0.31849483,0.20981055,-0.029389398,-0.013574627,-0.2475049,-0.041972313,0.26850674,-0.21711956,-0.017483436,0.11299489,0.46404278,-0.54126555,0.43735427,-0.06583478,-0.61778146,-0.4070096,0.14293383,0.03142488,-0.5050554,0.14539905,-0.62207323,-0.14925767,0.5833585,-0.12154302,-0.19437236,0.8010083,0.5569797,0.40003797,-0.1001821,0.032829326,-0.1354007,-0.024323486,-0.54897636,-0.15655506,0.06886335,0.17391072,-0.35543728,0.13596283,-0.22653605,-0.42879188,0.27273208,0.014582059,0.25991818,0.3677654,0.48331144,-0.31717336,-0.28693035,0.06438056,0.36591503,-0.31996444,0.23467465,0.10551023,0.22587022,-0.07411979,0.040102288,-0.54971814,0.03977943,-0.032659337,-0.19085345,-0.13146059,-0.15602185,-0.2150733,-0.20368892,-0.2023436,-0.8115569,-0.19010195,0.07654934,0.21463217,0.18596484,-0.55036855,-0.227984,0.5260033,-0.3383868,-0.022824822,-0.39416903,0.001646157,0.22076693,0.021872269,0.10439537,0.18003799,0.25307518,0.45075715,0.20442815,0.28812698,0.35167858,-0.057080362,0.2872761,0.23053432,0.34022662,-0.21246141,-0.40195945,0.36354834,0.021531345,-0.23085083,0.06808773,0.32084975,0.42304608,-0.44213322,0.08865469,0.01536094,0.4272299,0.105491616,0.32771447,0.67652184,-0.07203928,0.27019933,-0.14324032,-0.21411137,0.4326854,0.27822632,0.05596882,0.13957906,-0.26389188,0.06692531,-0.0044535236,-0.029850231,0.08798106,-0.27322575,0.04349022,0.13127504,0.7216139,0.09171288,-0.01732281,0.13848151,0.16774875,0.24804908,0.14896528,-0.23545317,0.22037528,-0.05191104,-0.14041625,0.63127273,0.23483095,-0.15054557,-0.5384768,-0.4427411,-0.52760184,-0.092276484,0.04910841
