duration_s,pitch_frames,pitch_voiced_ratio,pitch_raw_voiced_ratio,pitch_f0_hz_mean,pitch_f0_hz_std,pitch_f0_hz_min,pitch_f0_hz_max,pitch_f0_hz_median,pitch_f0_hz_p10,pitch_f0_hz_p90,pitch_voicing_prob_mean,pitch_voicing_prob_min,pitch_voicing_prob_max
4.5,141.0,0.6028368794326241,0.624113475177305,194.8168830348356,38.17535568042611,153.3328344669601,289.4538474880756,185.5318233882619,158.191539759365,241.72811137946323,0.1003554456040733,0.01,0.8266685594724995
8.3899375,263.0,0.8098859315589354,0.9011406844106464,205.8027376185945,32.406145442293486,135.81724438273213,321.1691527453505,198.8480847635095,174.11011265922482,234.83875494782723,0.2280353262662773,0.01,0.9848789761259924
2.07,65.0,0.6307692307692307,0.6307692307692307,351.0010872100497,73.59469231587401,181.29427068562208,400.0,388.6127764614424,186.60659830736148,400.0,0.2134115786754292,0.0100000278502622,1.0
3.73,117.0,0.8034188034188035,0.8461538461538461,266.28831303548304,32.03946532972688,198.8480847635095,340.26686438034227,272.42127005817173,219.13948474076096,300.8765600190416,0.2287883191460087,0.0100000008140149,0.9459302094659092
6.5899375,206.0,0.7281553398058253,0.7281553398058253,187.55695471716223,20.131662354882565,163.39154532410998,239.21922434748075,180.25009252216609,165.29006363084235,218.3549683230213,0.1191686396721727,0.01,0.7571601330199093
4.2,132.0,0.5151515151515151,0.5151515151515151,343.45225160571687,32.74288873549352,271.6344887654643,400.0,352.26634943845943,301.3973362949152,381.93664156416656,0.1325862827948352,0.01,0.9459302094659092
5.5024375,172.0,0.686046511627907,0.7616279069767442,324.09536495822493,81.97239809878933,169.1535357262897,400.0,358.423856764781,176.5430693586836,400.0,0.1408550844075002,0.01,0.6860828109301791
1.8570625,59.0,0.847457627118644,0.8983050847457628,115.016529151413,72.98507906607863,50.58097201509612,216.8453740602837,64.46851542197895,50.58097201509612,215.59643660857105,0.1824077511157664,0.01,0.8266685594724996
6.4768125,203.0,0.6748768472906403,0.7684729064039408,146.97819543780025,44.43903700352467,112.89644048061314,299.66141537533633,126.7219698287062,117.28396431946636,173.1073122012286,0.1138069601328983,0.01,0.9459302094659094
2.49,78.0,0.6794871794871795,0.6794871794871795,184.88855596676905,20.157126899854795,160.5845763726753,265.4303484677136,179.21192838239048,167.2106416577019,214.35469250725865,0.1329778439363902,0.01,0.8266685594724996
6.1899375,194.0,0.7938144329896907,0.8814432989690721,230.6390731256446,31.138776981801307,78.00652260133735,342.23801027304086,225.1426453115504,203.49593842053727,271.6344887654643,0.1095918384601224,0.01,0.8266685594724996
4.218625,132.0,0.7196969696969697,0.7424242424242424,248.8417685272377,41.44099897988438,200.0,364.6889954232867,243.40070273411817,207.5327630637498,325.2073723139594,0.3151343591028284,0.01,0.9848789761259924
5.0486875,158.0,0.7658227848101266,0.8291139240506329,313.2306589392508,51.28674951077994,210.6722071909672,400.0,296.2195104573129,253.44393965741244,400.0,0.1013956751904569,0.0100000000000069,0.8266685594724994
14.4199375,451.0,0.6851441241685144,0.811529933481153,186.42395750177096,56.21234075316075,50.0,279.5939868358039,193.1872657849691,63.65462207564112,236.47155720542963,0.1361861817427741,0.01,0.9459302094659092
2.27,71.0,0.5070422535211268,0.5070422535211268,259.1078042699265,38.68302776161156,211.89261887185907,334.4212833154038,248.37259827362635,214.9755645579148,330.5856421457156,0.1189934993315154,0.01,0.6159498854580681
5.713625,179.0,0.7430167597765364,0.8156424581005587,224.5496852446794,54.25105071376845,50.0,334.4212833154038,213.12010032569688,190.9683207820833,279.5939868358039,0.1754630303883795,0.01,0.8266685594724996
8.0099375,251.0,0.7290836653386454,0.7928286852589641,139.0619100090438,27.9746031050283,105.33610359548358,253.44393965741244,132.71517423385683,112.89644048061314,189.86842419010387,0.1341502058052504,0.01,0.8266685594724996
11.74425,368.0,0.7961956521739131,0.8994565217391305,156.5658063284752,80.49491221557842,50.58097201509612,315.65165893545657,185.5318233882619,50.58097201509612,233.4861832481129,0.1196941104041793,0.01,0.8266685594724996
1.99,63.0,0.8253968253968254,0.9206349206349206,185.59208919607607,28.81173738310609,144.7269237440378,229.73967099940705,184.46323871718783,148.96774631227024,225.79288096122625,0.1747747148082992,0.0100000000000238,0.7571601330199091
8.2099375,257.0,0.8638132295719845,0.8793774319066148,190.99128825593056,28.8679957064707,149.83070768766817,276.38257599355524,181.29427068562208,164.33806291715806,241.859436781115,0.2483870434458366,0.01,0.9848789761259926
4.4699375,140.0,0.6357142857142857,0.7428571428571429,256.272841429931,82.83861358010432,50.28964705339267,400.0,214.35469250725865,197.7028040705792,400.0,0.1893712464954129,0.01,0.9848789761259924
4.36,137.0,0.8321167883211679,0.8394160583941606,250.6156492462516,57.98560269263048,192.07458901020084,352.26634943845943,221.27482942315916,194.6440698675596,348.2202253184496,0.2544505442541947,0.01,0.9848789761259924
5.34,167.0,0.7604790419161677,0.9041916167664672,209.45450774616347,55.06511264616431,112.2462048309373,334.4212833154038,208.25243050696125,144.3934974468555,273.20805135087915,0.1257444547488387,0.01,0.8911444948731202
3.66975,115.0,0.8434782608695652,0.9478260869565216,142.9795975715125,65.110585674678,50.0,224.49240966187452,153.3328344669601,50.58097201509612,220.63576443274928,0.1385040995285115,0.01,0.8266685594724995
7.6899375,241.0,0.7966804979253111,0.8174273858921162,288.98651680807103,62.720385796008685,181.29427068562208,400.0,277.98364396846745,216.8453740602837,368.92647743437567,0.1648415091640555,0.01,0.9459302094659092
5.72025,179.0,0.776536312849162,0.888268156424581,295.5439242266812,30.564034993442583,247.65527207548809,371.0636467765238,296.2195104573129,257.8740616879158,338.3070714525794,0.1300936947793227,0.01,0.9848789761259924
3.4,107.0,0.8411214953271028,0.897196261682243,306.64665525882805,83.40855201503467,113.55044290708771,400.0,326.78309064822,216.5963059049812,400.0,0.2749142606912295,0.0100000000002219,0.8911444948731203
4.99,156.0,0.7628205128205128,0.7628205128205128,323.98791563157056,66.54369950646189,145.56531828421873,400.0,336.3585661014858,262.0793795006144,400.0,0.2134111894983343,0.01,0.9459302094659092
4.549875,143.0,0.7832167832167832,0.7832167832167832,244.3098450379602,37.586460306502495,204.67477839935492,348.2202253184496,229.73967099940705,215.7213303537423,304.8994046511524,0.151329303965996,0.01,0.7571601330199091
2.28,72.0,0.7222222222222222,0.7222222222222222,263.7537776228273,35.19411983763538,189.86842419010387,312.0260904053494,276.38257599355524,194.5321613785541,292.81713918912504,0.1697002105290972,0.01,0.8266685594724995
2.357875,74.0,0.7972972972972973,0.7972972972972973,298.6453732115381,70.66784674131283,149.83070768766817,368.92647743437567,321.1691527453505,153.3328344669601,362.58854137124416,0.1607539405619879,0.0100000000000069,0.7571601330199094
2.9499375,93.0,0.7634408602150538,0.8817204301075269,144.08217734650594,58.74427412840741,50.0,207.05298476827548,171.11900513652043,50.0,190.9683207820833,0.1434479201313845,0.01,0.6159498854580682
6.2885,197.0,0.8578680203045685,0.9187817258883249,122.77444864563982,15.418954341510922,86.05514372443301,170.1334321901711,126.7219698287062,102.3373891996775,135.034994616819,0.1074956585181569,0.01,0.7571601330199091
3.3499375,105.0,0.6857142857142857,0.7619047619047619,274.1980056668792,98.15198698571288,50.0,400.0,294.5134116201051,64.46851542197895,382.84062489601394,0.2691330735450504,0.01,0.8266685594724996
1.9455625,61.0,0.8360655737704918,0.8688524590163934,120.43975992809604,81.29167315499238,50.58097201509612,265.4303484677136,64.46851542197895,62.99605249474366,244.81070866093103,0.1102612512116917,0.01,0.6860828109301791
1.2,38.0,0.5,0.5,211.7628276142244,5.156593941766748,202.3238880603845,218.10154653305156,213.12010032569688,203.49593842053727,216.8453740602837,0.3962054815815235,0.0100000000000018,0.9848789761259924
11.0205625,345.0,0.8405797101449275,0.944927536231884,137.5999546213412,36.16836761792442,101.74796921026864,282.842712474619,131.9507910772894,107.17734625362932,180.3545103385117,0.110088431439802,0.01,0.8266685594724997
6.117875,192.0,0.828125,0.8541666666666666,319.3609100934537,50.63400291088944,236.47155720542963,400.0,313.83363915870024,254.91212546385245,386.3745315699383,0.2008552766017349,0.0100000000217015,0.9459302094659092
4.7699375,150.0,0.7133333333333334,0.7466666666666667,260.760805915806,45.85189797897744,182.34449771164336,360.5001850443321,241.9988178438585,212.62910774416176,335.9755985702741,0.1045339383972382,0.0100000000217015,0.8911444948731203
3.6499375,115.0,0.6,0.6086956521739131,368.2574026164054,17.98192046289527,332.4951584571151,400.0,373.21319661472296,342.23801027304086,393.12823941810046,0.1374069866449739,0.01,0.9459302094659092
4.0599375,127.0,0.8267716535433071,0.937007874015748,98.89769221052374,70.08335137314674,50.0,216.8453740602837,50.87398460513432,50.0,210.6722071909672,0.1139583444793306,0.01,0.7571601330199091
9.81,307.0,0.6938110749185668,0.7785016286644951,244.30988178945384,37.515695261186224,169.1535357262897,340.26686438034227,236.47155720542963,203.03119991404728,295.87829068987133,0.1050088731434754,0.01,0.7571601330199091
